SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
SE-Nor,19,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
SE-Nor,19,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,19,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_VARNAME,SWC_1
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.05
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_MODEL,SWC-FDR
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_UNIT,%
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,4
SE-Nor,20,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_VARNAME,SWC_2
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.1
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_MODEL,SWC-FDR
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_UNIT,%
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,2
SE-Nor,21,GRP_VAR_INFO,VAR_INFO_DATE,201811060000
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_VARNAME,SWC_3
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.3
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_MODEL,SWC-FDR
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_UNIT,%
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,2
SE-Nor,22,GRP_VAR_INFO,VAR_INFO_DATE,201811060000
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_VARNAME,SWC_4
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_HEIGHT,-0.5
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_MODEL,SWC-FDR
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_UNIT,%
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,2
SE-Nor,23,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_VARNAME,TA
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_HEIGHT,36.8
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,24,GRP_VAR_INFO,VAR_INFO_DATE,20181106
